target,drug,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,M1,M2,M3,M4,M5,M6,M7,M8,M9,dgidb
PLAU,roscovitine,0,1,1,1,0,0,1,1,0,0,1,0.00050879292938383,0,0,0.00702574535229175,0,0,0.0763017034834521,0.198977936404932,0.000793628613720062,0
PLAUR,roscovitine,0,1,1,1,0,0,1,1,0,1,0,0.0307136221141712,0,0,0.00702574535229175,0,0,0.264921099888237,0.441920830629461,0.250695019011682,0
PLCL1,roscovitine,0,1,1,1,0,0,1,1,0,1,1,0.566113114937832,0,0,0,0,0,0.508279082601551,0.442731992212849,0.000262288654244402,0
PLG,roscovitine,0,1,1,1,0,0,1,1,1,0,0,0.00071897549825297,0,0,0.00702574535229175,0,0,0.0522406381122515,0.595635950681376,0.000840165873912752,0
PLK1,roscovitine,0,1,1,1,0,0,1,1,1,0,1,0.00052433789682827,0,0,0.00702574535229175,0,0,0.45626472970512,0.497160934458144,0.00120714830101875,0
PLK4,roscovitine,0,1,1,1,0,0,1,1,1,1,0,0.00138143123893705,0,0,0.00702574535229175,0,0,0.237106545656806,0.310512654120701,0.0868099243894488,0
PNLIP,roscovitine,0,1,1,1,0,1,0,0,0,0,1,0.0196608859197405,0,0,0,0,0,0.369900049712295,0.858127839065542,0.0432689662793851,0
PNMT,roscovitine,0,1,1,1,0,1,0,0,0,1,0,0.0354745395749325,0,0,0,0,0,0.480301763527364,0.685431537962362,0.00610229497861567,0
POLA1,roscovitine,0,1,1,1,0,1,0,0,0,1,1,0.0136503010600838,0,0,0,0,0,0.0133388175151651,0.657608695652174,0.00885449627346041,0
POLA2,roscovitine,0,1,1,1,0,1,0,0,1,0,0,1.00351672815511e-05,0,0,0.00702574535229175,0,0,0.0109318757433718,0.608695652173913,1.68612740857873e-05,0
POLB,roscovitine,0,1,1,1,0,1,0,0,1,0,1,0.0191066852859024,0,0,0.00702574535229175,0,0,0.0972643167920554,0.584766385463984,0.00467102687329983,0
POMC,roscovitine,0,1,1,1,0,1,0,0,1,1,0,0.00144097448744179,0,0,0,0,0,0.0811619035263671,0.0193056456846204,0.00465674003893208,0
PON1,roscovitine,0,1,1,1,0,1,0,0,1,1,1,0.00080827771894853,0,0,0,0,0,0.187482694257971,0.379623621025308,0.00121870174834035,0
PPARA,roscovitine,0,1,1,1,0,1,0,1,0,0,0,0.00286761493984667,0,0,0,0,0,0.278088146779745,0.171641791044776,0.028706370577575,0
PPARD,roscovitine,0,1,1,1,0,1,0,1,0,0,1,0.00190867802113494,0,0,0.00702574535229175,0,0,0.0828849242521811,0.53220311486048,6.55371163891024e-05,0
PPARG,roscovitine,0,1,1,1,0,1,0,1,0,1,0,0.00176895128288062,0,0,0.00702574535229175,0,0,0.160494540442604,0.0233614536015574,0.161356016113799,0
PPBP,roscovitine,0,1,1,1,0,1,0,1,0,1,1,0.00150624694091717,0,0,0.00702574535229175,0,0,0.19886243150383,0.203682673588579,0.0215052337997522,0
PPCDC,roscovitine,0,1,1,1,0,1,0,1,1,0,0,0.00111692536401002,0,0,0,0,0,0.0384410307774373,0.687621674237508,0.000113894257773533,0
PPIA,roscovitine,0,1,1,1,0,1,0,1,1,0,1,0.0154284931783725,0,0,0,0,0,0.0663625333545513,0.496593121349773,0.00260202270144654,0
PPIF,roscovitine,0,1,1,1,0,1,0,1,1,1,0,0.247918722658902,0,0,0.00702574535229175,0,0,0.605392945804279,0.230126541207008,0.00129546911287184,0
PPP1CC,roscovitine,0,1,1,1,0,1,0,1,1,1,1,2.73512194979111e-07,0,0,0.00702574535229175,0,0,0.0121906577570687,0.83054834523037,0.00246188063254608,0
PPP2CA,roscovitine,0,1,1,1,0,1,1,0,0,0,0,0.00650489537221889,0,0,0,0,0,0.0205627115673845,0.732803374432187,0.0274058014011186,0
PRDX2,roscovitine,0,1,1,1,0,1,1,0,0,1,0,0.00865129714312516,0,0,0.00702574535229175,0,0,0.0924019113101921,0.265898767034393,0.000827221537699645,0
PREP,roscovitine,0,1,1,1,0,1,1,0,1,0,0,0.0120779202189863,0,0,0,0,0,0.365064814495857,0.498621025308241,0.0697233096311749,0
PRG2,roscovitine,0,1,1,1,0,1,1,0,1,0,1,0.0226140513613803,0,0,0,0,0,0.00967033847418837,0.764600908500973,0.0350753495546605,0
PRKAA1,roscovitine,0,1,1,1,0,1,1,0,1,1,0,0.00205167079285277,0,0,0.00702574535229175,0,0,0.11644031142416,0.914341336794289,0.0777634784731365,0
PRKAB1,roscovitine,0,1,1,1,0,1,1,0,1,1,1,0.0146978234307739,0,0,0.00702574535229175,0,0,0.0607026143442801,0.594905905256327,0.0587440723899421,0
PRKACA,roscovitine,0,1,1,1,0,1,1,1,0,0,0,0.00826739917131627,0,0,0.00702574535229175,0,0,0.181892417820682,0.478909798831927,0.0412652153489206,0
PRKACB,roscovitine,0,1,1,1,0,1,1,1,0,0,1,6.6570615857803e-05,0,0,0.00647880877606051,0,0,0.0181947305546749,0.919208306294614,0.0029451717158838,0
PRKACG,roscovitine,0,1,1,1,0,1,1,1,0,1,0,0.169629203534161,0,0,0.00665245418108369,0,0,0.035317789538647,0.0684620376378975,0.0522961296722741,0
PRKAG1,roscovitine,0,1,1,1,0,1,1,1,0,1,1,0.0062842356508848,0,0,0.00702574535229175,0,0,0.140984648413182,0.953277092796885,0.000932862306758334,0
PRKAG2,roscovitine,0,1,1,1,0,1,1,1,1,0,0,6.93615823498492e-05,0,0,0.00702574535229175,0,0,0.372670793338214,0.509490590525633,0.0100118850117176,0
PRKAR1A,roscovitine,0,1,1,1,0,1,1,1,1,0,1,0.0001825532763983,0,0,0,0,0,0.029669748317365,0.998539909149903,0.0438115314694634,0
PRKAR2A,roscovitine,0,1,1,1,0,1,1,1,1,1,0,0.169397601537122,0,0,0.00702574535229175,0,0,0.339191475684004,0.286826735885788,0.235422460150791,0
PRKCA,roscovitine,0,1,1,1,0,1,1,1,1,1,1,0.0127963374738844,0,0,0,0,0,0.0850331848847968,0.718932511356262,0.051275604707056,0
PRKCB,roscovitine,0,1,1,1,1,0,0,0,0,0,0,0.00225529219995485,0,0,0.00702574535229175,0,0,0.00260966468258784,0.94524659312135,0.0368048351802862,0
PRKCD,roscovitine,0,1,1,1,1,0,0,0,0,0,1,0.00996580318544229,0,0,0,0,0,0.151728941372086,0.460739779364049,0.0168954518578179,0
PRKCE,roscovitine,0,1,1,1,1,0,0,0,0,1,0,0.00549592333259991,0,0,0.00702574535229175,0,0,0.234821152901871,0.129866969500324,0.0171837151601824,0
PRKCG,roscovitine,0,1,1,1,1,0,0,0,0,1,1,0.0272557428395718,0,0,0.00702574535229175,0,0,0.0477598506594523,0.279364049318624,0.00854295152315133,0
PRKCH,roscovitine,0,1,1,1,1,0,0,0,1,0,0,0.07360461547913,0,0,0.00620165429537395,0,0,0.29369802366233,0.00713822193380921,0.0249021556210491,0
PRKCI,roscovitine,0,1,1,1,1,0,0,0,1,0,1,0.0431214561889699,0,0,0.00702574535229175,0,0,0.0358957857013504,0.95879299156392,0.267869058325812,0
PRKCQ,roscovitine,0,1,1,1,1,0,0,0,1,1,0,0.0303480648409667,0,0,0.0238701947462248,0,0,0.924540498175176,0.00803049967553536,0.14273069716231,0
PRKCZ,roscovitine,0,1,1,1,1,0,0,0,1,1,1,0.0253988422168279,0,0,0,0,0,0.270507231342923,0.985317975340688,0.0573452311499876,0
PRKD2,roscovitine,0,1,1,1,1,0,0,1,0,0,0,0.00155925120986838,0,0,0,0,0,0.00128604307736412,0.0951492537313433,2.920570949768e-05,0
PRKD3,roscovitine,0,1,1,1,1,0,0,1,0,0,1,0.0338486244281067,0,0,0,0,0,0.341289709747574,0.483290071382219,0.0591786349323756,0
PRKG1,roscovitine,0,1,1,1,1,0,0,1,0,1,0,0.0021753397907866,0,0,0.026255064321049,0,0,0.391622723734524,0.618591823491239,0.0409607207902322,0
PRKG2,roscovitine,0,1,1,1,1,0,0,1,0,1,1,0.106750174320631,0,0,0.00702574535229175,0,0,0.266360822355436,0.611859182349124,0.0535379761502809,0
PRKX,roscovitine,0,1,1,1,1,0,0,1,1,0,0,0.00566054647578747,0,0.00122465932474616,0.00702574535229175,0,0,0.0316461649581852,0.472339390006489,0.00491801985765313,0
PRKY,roscovitine,0,1,1,1,1,0,0,1,1,0,1,0.00352649206265855,0,0,0,0,0,0.0632247170672018,0.530337443218689,0.0315992339024503,0
PRLR,roscovitine,0,1,1,1,1,0,0,1,1,1,0,0.0100975668501679,0,0,0,0,0,0.0672553981755975,0.147388059701493,0.0196321674176441,0
PROCR,roscovitine,0,1,1,1,1,0,0,1,1,1,1,4.31245018852713e-05,0,0,0,0,0,0.0296211172133972,0.588335496430889,0.00440824163981598,0
PROS1,roscovitine,0,1,1,1,1,0,1,0,0,0,0,2.52701491182981e-05,0,0,0,0,0,0.356508230217685,0.852530824140169,0.0169992835720325,0
PRPF4B,roscovitine,0,1,1,1,1,0,1,0,0,0,1,0.112895831692252,0,0,0,0,0,0.0511830370988693,0.660204412719014,0.00117959337048755,0
PRSS1,roscovitine,0,1,1,1,1,0,1,0,0,1,0,3.73561156622458e-05,0,0,0,0,0,0.193989929373198,0.78220311486048,0.0254643296517233,0
PRSS3,roscovitine,0,1,1,1,1,0,1,0,0,1,1,0.0320366320900108,0,0,0.00702574535229175,0,0,0.49946287385301,0.837929915639195,0.0715755801208629,0
PRTN3,roscovitine,0,1,1,1,1,0,1,0,1,0,0,0.0622108084972247,0,0,0.00702574535229175,0,0,0.389982674701272,0.630678131083712,0.000798868083228347,0
PSAP,roscovitine,0,1,1,1,1,0,1,0,1,0,1,0.00236941777351171,0,0,0,0,0,0.117758142773327,0.911258922777417,0.471122034588702,0
PSMB1,roscovitine,0,1,1,1,1,0,1,0,1,1,1,0.00349776628852768,0,0,0.00702574535229175,0,0,0.121110984726317,0.187134977287476,0.00287934248533118,0
PSMB2,roscovitine,0,1,1,1,1,0,1,1,0,0,0,0.00214835137023619,0,0,0.00702574535229175,0,0,0.253416253200807,0.561404931862427,0.00159920956084431,0
PSMB5,roscovitine,0,1,1,1,1,0,1,1,0,0,1,0.00155911112414193,0,0,0.00702574535229175,0,0,0.0517556625226958,0.520684620376379,0.000299974248270797,0
PTGER1,roscovitine,0,1,1,1,1,0,1,1,0,1,0,0.00227957687346777,0,0,0.00647880877606051,0,0,0.068438348094424,0.124675535366645,0.00140961068683153,0
PTGER4,roscovitine,0,1,1,1,1,0,1,1,0,1,1,0.0335520346899695,0,0,0.00702574535229175,0,0,0.574435805598228,0.972258273848151,0.0216826059075635,0
PTGFR,roscovitine,0,1,1,1,1,0,1,1,1,0,0,0.00607508551127347,0,0,0.00702574535229175,0,0,0.344729876222434,0.585496430889033,0.160868411695538,0
PTGIR,roscovitine,0,1,1,1,1,0,1,1,1,0,1,9.78061339900152e-06,0,0,0.00111217397921379,0,0,0.0991261599185742,0.62564892926671,0.00864982954383407,0
PTGIS,roscovitine,0,1,1,1,1,0,1,1,1,1,0,0.0413100684804622,0,0,0,0,0,0.588931928792685,0.232235561323816,0.00662963196397778,0
PTGS1,roscovitine,0,1,1,1,1,0,1,1,1,1,1,0.00612684968751652,0,0,0,0,0,0.0494604913971367,0.826086956521739,0.0509524647919565,0
PTGS2,roscovitine,0,1,1,1,1,1,0,0,0,0,0,1.5201344047796e-05,0,0,0.00665245418108369,0,0,0.15101047272699,0.0154120700843608,1.663979295334e-07,0
PTH,roscovitine,0,1,1,1,1,1,0,0,0,0,1,7.46826241461049e-06,0,0,0.00702574535229175,0,0,0.275654893005701,0.818867618429591,0.0338001851408618,0
PTK2,roscovitine,0,1,1,1,1,1,0,0,0,1,0,0.0806769425614921,0,0,0.00702574535229175,0,0,0.236755764075009,0.103017521090201,0.0265599413445544,0
PTK2B,roscovitine,0,1,1,1,1,1,0,0,0,1,1,0.00453092847167847,0,0,0,0,0,0.663584503806564,0.170911745619727,0.0216806599374191,0
PTK6,roscovitine,0,1,1,1,1,1,0,0,1,0,0,0.275159197695014,0,0,0,0,0,0.271594137348806,0.890655418559377,0.139062932408922,0
PTK7,roscovitine,0,1,1,1,1,1,0,0,1,0,1,0.202652631762803,0,0,0,0,0,0.153789040130431,0.381164828033744,0.00565297808321119,0
PTPN1,roscovitine,0,1,1,1,1,1,0,0,1,1,0,0.00384811043271482,0,0,0.00702574535229175,0.0137870513648662,0,0.206137426058492,0.278715120051914,0.0502638774424047,0
PTPN11,roscovitine,0,1,1,1,1,1,0,0,1,1,1,0.00024039286681145,0,0,0.00702574535229175,0,0,0.207467922950587,0.795587280986372,0.0463974145053173,0
PTPN4,roscovitine,0,1,1,1,1,1,0,1,0,0,0,0.0193658308377463,0,0.00402512268055459,0.00659381952183496,0,0,0.202285250330375,0.650876054510058,0.010696265870065,0
PYGL,roscovitine,0,1,1,1,1,1,0,1,0,1,0,0.00732980544161487,0,0,0.00437769825655901,0,0,0.0937521480205548,0.0304185593770279,0.0121195909257845,0
PYGM,roscovitine,0,1,1,1,1,1,0,1,0,1,1,0.0047415365480914,0,0,0.00702574535229175,0,0,0.16992940511794,0.578682673588579,0.092756540088794,0
QPCT,roscovitine,0,1,1,1,1,1,0,1,1,0,1,0.00105572951980157,0,0,0,0,0,0.227047083988631,0.547777417261519,0.0075995650113742,0
RAD51,roscovitine,0,1,1,1,1,1,0,1,1,1,0,0.0126417376034888,0,0,0,0,0,0.0142901027442763,0.266872160934458,0.0029682060511411,0
RAF1,roscovitine,0,1,1,1,1,1,0,1,1,1,1,0.0248519714041694,0,0,0.00702574535229175,0,0,0.23930639835961,0.708874107722258,0.0619458255443552,0
RAMP3,roscovitine,0,1,1,1,1,1,1,0,0,0,0,0.0550148128837608,0,0,0.00702574535229175,0,0,0.403344408424209,0.403552887735237,0.00629495752738625,0
RAP2A,roscovitine,0,1,1,1,1,1,1,0,0,0,1,0.0661156079663674,0,0.0404214923027911,0.026255064321049,0,0,0.684554430859393,0.991807268007787,0.125264139680173,0
RARA,roscovitine,0,1,1,1,1,1,1,0,0,1,0,0.0563713664485764,0,0,0.00702574535229175,0,0,0.179347581572468,0.419776119402985,0.0056382888581831,0
RARB,roscovitine,0,1,1,1,1,1,1,0,0,1,1,0.0198120978109543,0,0,0.00702574535229175,0,0,0.180468251827637,0.648036988968202,0.176466566922843,0
RARG,roscovitine,0,1,1,1,1,1,1,0,1,0,0,0.00161425567785921,0,0,0,0,0,0.157226087740335,0.0766547696301103,0.00644567017523648,0
RARRES1,roscovitine,0,1,1,1,1,1,1,0,1,0,1,0.00138989863449499,0,0,0,0,0,0.444450814008637,0.555645684620376,0.043071981081904,0
RBP1,roscovitine,0,1,1,1,1,1,1,0,1,1,0,0.00476246634418681,0,0,0,0,0,0.29963378371765,0.0783582089552239,0.00746357532536703,0
REG1A,roscovitine,0,1,1,1,1,1,1,0,1,1,1,0.0356352858051085,0,0,0,0,0,0.11945631542848,0.537151200519143,0.0028473907249131,0
REN,roscovitine,0,1,1,1,1,1,1,1,0,0,0,3.49692303115051e-05,0,0,0.00702574535229175,0,0,0.0422908283768021,0.114536015574302,0.00854232616931765,0
RET,roscovitine,0,1,1,1,1,1,1,1,0,0,1,3.27264241319248e-07,0,0,0.00702574535229175,0,0,0.166400754474138,0.574789097988319,0.00146349674537958,0
RHO,roscovitine,0,1,1,1,1,1,1,1,0,1,0,0.00204532299214754,0,0,0.00702574535229175,0,0,0.148329790977311,0.0406391953277093,0.00223816246498947,0
RIOK3,roscovitine,0,1,1,1,1,1,1,1,1,0,0,0.466220034666608,0,0,0.00702574535229175,0,0,0.266412491520036,0.437053861129137,0.0139116422505124,0
RIPK1,roscovitine,0,1,1,1,1,1,1,1,1,0,1,0.00370115535126401,0,0,0.00315385582727283,0,0,0.140051183184868,0.465282284231019,0.0364102303772392,0
RIPK2,roscovitine,0,1,1,1,1,1,1,1,1,1,0,2.59168241617607e-05,0,0,0.000619169806763809,0,0,0.011048375706544,0.608371187540558,0.00538347094675044,0
RLBP1,roscovitine,1,0,0,0,0,0,0,0,0,0,0,0.0799497493940511,0,0,0.00510745408600444,0,0,0.120002584785537,0.240428293316029,0.0565679698978877,0
RNASE1,roscovitine,1,0,0,0,0,0,0,0,0,0,1,0.0129567878703149,0,0,0,0,0,0.77671338171013,0.974772874756652,0.0286963546991454,0
RNASE2,roscovitine,1,0,0,0,0,0,0,0,0,1,0,0.00028931761910681,0,0,0,0,0,0.0948329375810319,0.655499675535367,0.0104003609281613,0
RNASE3,roscovitine,1,0,0,0,0,0,0,0,0,1,1,0.00553338299432888,0,0,0,0,0,0.221494419247232,0.995051914341337,0.0522783452526141,0
RNASEL,roscovitine,1,0,0,0,0,0,0,0,1,0,0,0.00107827058970261,0,0,0.00702574535229175,0,0,0.0927248562739271,0.195489941596366,3.43279785428747e-05,0
ROCK1,roscovitine,1,0,0,0,0,0,0,0,1,0,1,0.00228536841509124,0,0,0,0,0,0.104088635637161,0.120051914341337,0.00906766015664623,0
ROCK2,roscovitine,1,0,0,0,0,0,0,0,1,1,0,0.0282974511672315,0,0,0.00702574535229175,0,0,0.104519382354666,0.0702465931213498,0.00297950651153831,0
ROS1,roscovitine,1,0,0,0,0,0,0,0,1,1,1,0.0055961555862505,0,0,0,0,0,0.126742560690835,0.659068786502271,0.010288211418742,0
RPS6KA1,roscovitine,1,0,0,0,0,0,0,1,0,0,0,0.0013122522811402,0,0,0,0,0,0.104419876116119,0.463173264114212,0.0104251917149632,0
RPS6KA2,roscovitine,1,0,0,0,0,0,0,1,0,0,1,0.0195160087332621,0,0,0,0,0,0.474228350199435,0.39755029201817,0.0293696329594515,0
RPS6KA3,roscovitine,1,0,0,0,0,0,0,1,0,1,0,0.00919947025101912,0,0,0,0,0,0.0893653083984013,0.312865022712524,0.012715528664176,0
RPS6KA4,roscovitine,1,0,0,0,0,0,0,1,0,1,1,0.010213336238895,0,0,0.00702574535229175,0,0,0.0514271017158651,0.469581440622972,0.00109349112955054,0
RPS6KA5,roscovitine,1,0,0,0,0,0,0,1,1,0,0,0.0158393906932992,0,0,0,0,0,0.0042761455903326,0.244402985074627,0.0150889380339139,0
RPS6KA6,roscovitine,1,0,0,0,0,0,0,1,1,0,1,0.002652246999222,0,0,0.00448906864718575,0,0,0.211340473022816,0.289179104477612,0.0173437015438024,0
RPS6KB1,roscovitine,1,0,0,0,0,0,0,1,1,1,0,0.00958427738338576,0,0,0.00702574535229175,0,0,0.13186934507974,0.155499675535367,0.00118754843215917,0
RPS6KC1,roscovitine,1,0,0,0,0,0,0,1,1,1,1,0.00919664116310134,0,0,0.00534496927801737,0,0,0.0040028734988022,0.492456197274497,0.0718205182919271,0
RPSA,roscovitine,1,0,0,0,0,0,1,0,0,0,0,0.0432576495413422,0,0,0.00702574535229175,0,0,0.079400962567161,0.525713822193381,0.0102129428358949,0
RRM1,roscovitine,1,0,0,0,0,0,1,0,0,0,1,0.00984186302030267,0,0,0,0,0,0.257343919991329,0.829331602855289,0.0391312939101702,0
RRM2,roscovitine,1,0,0,0,0,0,1,0,0,1,0,0.00271266660567821,0,0,0,0,0,0.106927597261975,0.542748215444517,0.0909674699277006,0
RXRA,roscovitine,1,0,0,0,0,0,1,0,0,1,1,8.30700664784254e-05,0,0,0,0,0,0.178989392517216,0.539909149902661,0.018402014476304,0
RXRB,roscovitine,1,0,0,0,0,0,1,0,1,0,0,0.188179954217952,0,0,0.00576783181257814,0,0,0.0261936696311077,0.923101881894873,0.0836740087355495,0
RXRG,roscovitine,1,0,0,0,0,0,1,0,1,0,1,0.00269179791508205,0,0,0.00443888392620923,0,0,0.0485289167478373,0.701573653471772,0.0277141329245666,0
RYR1,roscovitine,1,0,0,0,0,0,1,0,1,1,0,0.0430619926325107,0,0,0,0,0,0.0267104425221585,0.738724853990915,0.0313286798469383,0
S100A13,roscovitine,1,0,0,0,0,0,1,0,1,1,1,0.016099353480615,0,0,0,0,0,0.115259869670325,0.343689162881246,0.00134091015595126,0
S100B,roscovitine,1,0,0,0,0,0,1,1,0,0,0,0.0392496115392306,0,0,0,0,0,0.0771583599786572,0.419695003244646,0.0185309729456148,0
S100P,roscovitine,1,0,0,0,0,0,1,1,0,0,1,0.123455991287642,0,0,0,0,0,0.477460192781872,0.263708630759247,0.0124583654333018,0
SAT1,roscovitine,1,0,0,0,0,0,1,1,0,1,0,0.00218344503610397,0,0,0,0,0,0.124835270474761,0.309539260220636,0.0627345956134321,0
SCARB1,roscovitine,1,0,0,0,0,0,1,1,0,1,1,0.0355510064778661,0,0.00369611250438464,0.00702574535229175,0,0,0.402653088383008,0.429591174561973,0.00969889091603805,0
SCN10A,roscovitine,1,0,0,0,0,0,1,1,1,0,0,0.00036294724434151,0,0,0,0,0,0.0803723722643181,0.128001297858533,0.0166112410991789,0
SCN1A,roscovitine,1,0,0,0,0,0,1,1,1,0,1,0.0121768128323392,0,0,0,0,0,0.412815781885415,0.831035042180402,0.111079562198094,0
SCN2A,roscovitine,1,0,0,0,0,0,1,1,1,1,0,0.101504168849715,0,0,0,0,0,0.507595117179454,0.351557430240104,0.126915855759549,0
SCN4A,roscovitine,1,0,0,0,0,0,1,1,1,1,1,0.00840767686093393,0,0,0,0,0,0.268281782604503,0.183241401687216,0.102850659978754,0
SCN5A,roscovitine,1,0,0,0,0,1,0,0,0,0,0,0.00549404440653841,0,0,0,0,0,0.0919865443918393,0.233695652173913,0.0277490044767824,0
SCN8A,roscovitine,1,0,0,0,0,1,0,0,0,0,1,0.015000457665556,0,0,0,0,0,0.25775153020594,0.118916288124594,0.0389270744046705,0
SCN9A,roscovitine,1,0,0,0,0,1,0,0,0,1,0,0.0101515832645537,0,0,0,0,0,0.21094192524859,0.699626865671642,0.12155215996093,0
SCNN1D,roscovitine,1,0,0,0,0,1,0,0,0,1,1,0.0839822505224907,0,0,0,0,0,0.0142505638370956,0.214065541855938,0.0201656033490648,0
SCTR,roscovitine,1,0,0,0,0,1,0,0,1,0,0,0.00355929418801728,0,0,0.00434246745989819,0,0,0.0828010760179711,0.475746268656716,0.0269710085412831,0
SCYL2,roscovitine,1,0,0,0,0,1,0,0,1,0,1,0.0218040722097277,0,0,0,0,0,0.460197958383856,0.519630110317975,0.00501481120338286,0
SCYL3,roscovitine,1,0,0,0,0,1,0,0,1,1,0,0.0318150888856249,0,0,0,0,0,0.174250823810301,0.0887410772225827,0.00019773092107183,0
SDHA,roscovitine,1,0,0,0,0,1,0,0,1,1,1,4.09343294800525e-05,0,0,0.00702574535229175,0,0,0.141050374218012,0.897144711226476,0.000195725567026752,0
SDHC,roscovitine,1,0,0,0,0,1,0,1,0,0,0,0.00411823103065881,0,0,0.00702574535229175,0,0,0.164219014438339,0.916693705386113,0.0930133765373371,0
SEC14L2,roscovitine,1,0,0,0,0,1,0,1,0,0,1,0.0118641662385875,0,0,0,0,0,0.256534566109673,0.613724853990915,0.00975683108570522,0
SELP,roscovitine,1,0,0,0,0,1,0,1,0,1,0,0.0275742698529174,0,0,0,0,0,0.0132064716215707,0.92139844256976,0.0118759289819735,0
SERPINA1,roscovitine,1,0,0,0,0,1,0,1,0,1,1,0.00114687377761213,0,0,0,0,0,0.416657202052633,0.812946138870863,0.00025830319250423,0
SERPINA5,roscovitine,1,0,0,0,0,1,0,1,1,0,0,0.0908491319011334,0,0,0.00663711774074725,0,0,0.213115210175909,0.447842310188189,0.0160622032369929,0
SERPINC1,roscovitine,1,0,0,0,0,1,0,1,1,0,1,0.00885764978060834,0,0,0,0,0,0.0381924866696821,0.740103828682674,0.0507761144928728,0
SERPIND1,roscovitine,1,0,0,0,0,1,0,1,1,1,0,1.62141652228374e-05,0,0,0.00458353366422153,0,0,0.18112481146829,0.863887086307592,0.117266082201199,0
SERPINE1,roscovitine,1,0,0,0,0,1,0,1,1,1,1,0.0102334828237356,0,0,0.00342651600799734,0,0,0.0414765409604008,0.494078520441272,0.0115518239066924,0
SERPINF2,roscovitine,1,0,0,0,0,1,1,0,0,0,0,0.00626663927732777,0,0,0,0,0,0.104688317913791,0.169289422452953,0.00507944956554431,0
SERPING1,roscovitine,1,0,0,0,0,1,1,0,0,0,1,0.0200076237754308,0,0,0.00222522118514046,0,0,0.146405781740596,0.616320571057755,0.000517985349572045,0
SGK1,roscovitine,1,0,0,0,0,1,1,0,0,1,0,0.0083017514810423,0,0,0.00702574535229175,0,0,0.61984191317617,0.530986372485399,0.0104795563648539,0
SGK2,roscovitine,1,0,0,0,0,1,1,0,0,1,1,0.0360343559847469,0,0,0.00702574535229175,0,0,0.0203250081078037,0.00997728747566515,1.24528792731242e-06,0
SHMT1,roscovitine,1,0,0,0,0,1,1,0,1,0,1,0.032166965824853,0,0,0,0,1,0.265056274029989,0.353990914990266,0.276874244397307,0
SI,roscovitine,1,0,0,0,0,1,1,0,1,1,0,0.00742244008855803,0,0,0,0,0,0.255888226024587,0.256813757300454,0.00314963526681701,0
SIGLEC7,roscovitine,1,0,0,0,0,1,1,0,1,1,1,0.103872722844334,0,0,0,0,0,0.114174386462129,0.0436404931862427,0.0395066135843146,0
SIK2,roscovitine,1,0,0,0,0,1,1,1,0,0,0,0.0314625210893175,0,0,0.00495044178404487,0,0,0.0605600581459829,0.234831278390655,0.0250669553221039,0
SIK3,roscovitine,1,0,0,0,0,1,1,1,0,0,1,0.0147385790013284,0,0,0.00702574535229175,0,0,0.0992293159125356,0.766304347826087,0.000197531478296078,0
SIRT1,roscovitine,1,0,0,0,0,1,1,1,0,1,0,0.217655608944387,0,0,0.00702574535229175,0,0,0.134039355643908,0.915395846852693,0.0370709176447327,0
SIRT5,roscovitine,1,0,0,0,0,1,1,1,0,1,1,0.00803912531486226,0,0,0,0,0,0.215840064796025,0.479234263465282,0.0507363194552079,0
SLAMF7,roscovitine,1,0,0,0,0,1,1,1,1,0,0,0.00011304326877736,0,0,0,0,0,0.43026805070076,0.145279039584685,0.0452205904713708,0
SLC12A1,roscovitine,1,0,0,0,0,1,1,1,1,0,1,0.0395489487116902,0,0,0,0,0,0.413938924633528,0.591823491239455,0.179398150264051,0
SLC12A3,roscovitine,1,0,0,0,0,1,1,1,1,1,0,0.00590781255468677,0,0,0,0,0,0.0632680717711467,0.199951330304997,0.00563253906680354,0
SLC12A4,roscovitine,1,0,0,0,0,1,1,1,1,1,1,0.168285258201952,0,0,0,0,0,0.312588662785876,0.252839065541856,0.099375213144516,0
SLC15A1,roscovitine,1,0,0,0,1,0,0,0,0,0,0,0.0184946529427851,0,0,0.00702574535229175,0,0,0.0635468587330519,0.38530175210902,0.00652215221548418,0
SLC15A2,roscovitine,1,0,0,0,1,0,0,0,0,0,1,0.0173339558786035,0,0,0,0,0,0.0588034396662249,0.0444516547696301,0.0183585513799185,0
SLC18A2,roscovitine,1,0,0,0,1,0,0,0,0,1,0,4.69252777314742e-05,0,0,0,0,0,0.0601914300481008,0.972014925373134,0.097507929358539,0
SLC1A4,roscovitine,1,0,0,0,1,0,0,0,0,1,1,0.0397676976318871,0,0,0,0,0,0.196544873147725,0.0128974691758598,0.00559164704812284,0
SLC22A11,roscovitine,1,0,0,0,1,0,0,0,1,0,0,0.0140936356410673,0,0,0,0,0,0.305722659760368,0.271090201168073,0.0320486384838979,0
SLC25A4,roscovitine,1,0,0,0,1,0,0,0,1,0,1,0.00290702558427125,0,0,0.00233219408571571,0,0,0.113845381314056,0.478423101881895,0.00377824706550134,0
SLC25A5,roscovitine,1,0,0,0,1,0,0,0,1,1,0,0.0119745268556061,0,0,0,0,0,0.150776647762921,0.345717066839714,0.000627951259074614,0
SLC25A6,roscovitine,1,0,0,0,1,0,0,0,1,1,1,0.00793110426067371,0,0,0,0,0,0.151697416445431,0.123377676833225,0.00465924305514886,0
